node,x,y
6_77_3,0.235417250134051,0.2242538296640517
6_80_5,0.7312779272824144,0.6783407902645701
6_23_4,-0.5867330840754996,0.9101308927416458
6_96_5,0.9439810772054756,0.7018714843745658
6_84_1,0.5753236827809973,0.304525992458743
6_86_0,0.901864635129196,0.8155435632355931
6_93_2,-0.1285772910540099,0.9650124010664451
6_0_2,1.13941388341031,0.1414158479433792
6_50_1,0.3172508082963731,0.6583397002710738
6_83_4,0.4249153656648363,0.8889405025490313
4_5_2,-0.3852751049603485,0.1962649490140263
6_66_2,0.8274164775118893,0.0191145633455819
6_64_1,0.2269784887386288,-0.0934793343927235
6_54_5,-0.0657936948555283,-0.133007408295629
6_89_1,0.542959822398803,0.5585109372924142
6_27_5,0.8389424846508777,0.4195031550546176
6_92_4,1.1072517304610112,0.3995619807552575
6_15_5,0.093931227737373,0.8224542094806615
6_12_2,0.1159723401021898,0.7397285587472814
6_23_2,-0.6542863215803338,0.9669206569814974
6_40_0,-0.0125305652844091,0.3093549657832153
5_5_0,-0.335902443064359,0.40924449249916
6_72_1,-0.079482154555964,0.7374598096934823
6_93_0,-0.0637469161548612,0.9910101215405228
6_53_4,0.176144452068251,0.4930901714819756
6_58_2,0.3007000298524797,0.8345037791625779
6_109_0,0.9868078990704294,0.2433283070811368
6_109_5,0.9504054565940794,0.3627438417259443
6_84_4,0.5124833719612212,0.2697226259729081
6_104_4,0.5670741139814675,0.4103252395665759
6_106_1,0.3570830008548282,0.3475505992243178
4_1_2,0.4065714529197817,0.6974355026712888
6_24_5,0.7058936007483865,0.9807102095780146
5_4_2,-0.6201288480331635,0.3326331459217738
6_65_5,1.0915374979225263,0.0743586339131804
6_94_2,0.4747785488035179,0.776949138864822
6_94_4,0.5326859318570478,0.729244244268549
6_1_2,1.1269085753010657,0.5688864445155881
6_56_3,0.206960286114045,0.9477672378240204
6_31_4,-0.000232624775792,0.0949348899192059
6_111_1,0.9533176736211666,0.1292661826550742
5_8_1,0.1042336791641589,0.1532414008306977
6_110_2,1.0675727842025775,0.3517591326895189
6_99_4,1.0341177066127474,1.0023156650790106
6_80_3,0.7820465803504701,0.6548100961545744
6_75_1,-0.3582699824139263,0.9069537525371912
6_110_3,1.0399611324787366,0.2983111055862725
6_40_1,-0.0696909970192687,0.3093549657832153
5_9_1,-0.4840204287523276,0.3356975997848692
6_29_4,-0.6265979589405481,0.6631454286025942
6_95_1,0.8056802636752549,0.6242201938115801
6_5_1,0.7610388618395505,0.4265623632876162
6_96_4,1.0446430617369658,0.7018714843745658
5_2_4,0.6368611850877061,-0.0331688726967615
6_46_3,0.4813415161630014,-0.0396185967996216
6_110_4,1.1161312061996778,0.3517591326895189
6_30_3,-0.1150865356584039,0.8664737062704929
6_6_2,-0.0407901310113023,0.5613869772111411
6_101_3,0.0698212496309986,-0.0411136355409419
6_38_0,0.0039540804310426,0.636130153441353
6_13_4,0.852947630324824,0.7418736643615584
6_59_2,0.4355684693920324,0.285336940950889
6_35_3,0.6606425686043635,0.7342658121207883
6_12_1,0.0792371528274952,0.7529167059656462
6_79_1,0.5097235998922593,0.4825752973189862
6_83_5,0.4249153656648363,0.9795336748725147
6_22_5,-0.4794212519254658,0.4892285663970965
6_91_4,0.099453800222626,0.6264540358402706
6_95_5,0.8503216655109591,0.5748057361805892
5_13_2,-0.403956652704777,0.0813479291479468
6_52_3,0.1052192171761088,0.4699086370597993
6_40_4,-0.0411107811518389,0.28843242106327
6_4_5,0.3414336398748711,0.2848048100668846
5_4_4,-0.5934409226839801,0.2514251185497443
6_58_4,0.3007000298524797,0.8616782172043057
5_15_1,-0.4341856611554057,0.5574675941260603
6_1_1,1.1269085753010657,0.6057838862048501
6_3_2,-0.3208939326336908,0.449266157512203
6_55_2,1.0374033034003856,0.446558820190933
6_17_4,-0.5921065264165208,0.3494876421687987
6_84_2,0.5400950236850622,0.304525992458743
6_47_1,0.2892405169484802,0.804230003753047
6_83_2,0.342635134830401,0.8889405025490313
6_88_5,0.3783288978430802,0.033865544210488
6_42_3,-0.0930748100017113,0.2645209413833325
6_81_5,0.6978480886111744,0.9052458877148112
6_9_0,1.0754011143047673,-0.0868859017180309
6_35_5,0.6606425686043635,0.8196324656088556
5_7_3,-0.2972049513080429,0.2728762955914126
5_20_2,0.3183834137700247,-0.0291533256103794
6_20_1,-0.1797780797716354,0.0277199865437764
6_64_5,0.2426504741872699,-0.1184861111934882
6_48_3,-0.110844005418093,0.4253384517509934
6_51_5,-0.6023222927304615,0.5469752951025946
3_1_0,0.8970797080679198,0.7570600059604937
6_23_3,-0.5867330840754996,0.9669206569814974
6_32_3,-0.6504638858981704,0.4460691648014114
6_11_0,0.1229294120703664,0.9477672378240204
6_1_5,1.071233762250514,0.6057838862048501
5_2_2,0.6947269775134582,-0.103776242487156
4_1_1,0.3647849313438014,0.6974355026712888
6_58_3,0.2659352668498974,0.8345037791625779
6_76_2,-0.0080333127259053,1.0209075000857115
2_0_1,0.6103393635592363,0.877372000225201
5_13_4,-0.403956652704777,-0.0213112752657507
6_78_5,0.5994895274794078,-0.0184590039904293
6_22_3,-0.4794212519254658,0.4284857048920583
6_111_2,1.0018760956182662,0.1516397753959681
6_70_2,0.2534124893288965,0.0804105259956838
6_3_5,-0.302816255872348,0.4892285663970965
6_72_5,-0.0190210415616052,0.7101600862545463
6_93_5,-0.1073048242902267,1.0157079559908966
6_0_3,1.1176478827323406,0.2035985513320668
5_17_0,1.1062387558532123,0.8272244825538339
6_67_1,-0.5004418683470866,0.6361389142771564
6_105_0,0.5229567570978505,0.1218083184081096
6_71_1,0.0280347280550181,0.3206857398585719
6_57_0,-0.5280555055784804,0.2330383953711716
