#ZVView-data-copy:  25-Sep-2025 13:53:35
#=======================================
#
#name:   ENDF/B-VIII.1: H-3(D,N`)HE-4-L0
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  952
#data...
#            X            Y
#          MeV        barns
   0.000361573   4.6216e-28
   0.000362426   5.0293e-28
   0.000363262   5.4628e-28
   0.000364079   5.9205e-28
   0.000364881   6.4052e-28
   0.000365663   6.9149e-28
   0.000366431   7.4527e-28
   0.000367181   8.0161e-28
   0.000367917   8.6084e-28
   0.000368635   9.2268e-28
   0.000369339   9.8747e-28
    0.00037026   1.0788e-27
   0.000371155   1.1753e-27
   0.000372025   1.2768e-27
   0.000372868   1.3834e-27
   0.000373688    1.495e-27
   0.000374483   1.6115e-27
   0.000375255   1.7329e-27
   0.000376005   1.8591e-27
   0.000376733     1.99e-27
   0.000377439   2.1255e-27
   0.000378462   2.3374e-27
   0.000379435   2.5576e-27
    0.00038037   2.7879e-27
   0.000381259    3.025e-27
   0.000382113    3.271e-27
   0.000382924   3.5225e-27
   0.000383704   3.7813e-27
   0.000384703   4.1396e-27
   0.000385642   4.5057e-27
   0.000386524   4.8778e-27
   0.000387353   5.2541e-27
   0.000388131   5.6328e-27
   0.000389206   6.1985e-27
   0.000390195   6.7667e-27
   0.000391085   7.3204e-27
   0.000391903   7.8677e-27
   0.000392906   8.5918e-27
   0.000393786   9.2791e-27
   0.000394557   9.9246e-27
    0.00039553     1.08e-26
   0.000396346    1.159e-26
   0.000397256   1.2538e-26
   0.000398234   1.3638e-26
   0.000399116   1.4708e-26
        0.0004   1.5862e-26
   0.000401045   1.7337e-26
   0.000402081   1.8929e-26
   0.000403107   2.0641e-26
   0.000404124   2.2486e-26
   0.000405131   2.4465e-26
    0.00040613   2.6592e-26
   0.000407118   2.8871e-26
   0.000408098   3.1314e-26
   0.000409068   3.3925e-26
    0.00041003    3.672e-26
   0.000410982     3.97e-26
   0.000411926   4.2883e-26
    0.00041286   4.6271e-26
   0.000413787   4.9883e-26
   0.000414703    5.372e-26
   0.000415612   5.7803e-26
   0.000416511   6.2132e-26
   0.000417402   6.6729e-26
   0.000418284   7.1595e-26
   0.000419159   7.6753e-26
   0.000420311   8.4093e-26
   0.000421452   9.2025e-26
   0.000422579   1.0055e-25
   0.000423692    1.097e-25
   0.000424789   1.1951e-25
   0.000425873      1.3e-25
   0.000426942   1.4122e-25
   0.000427997   1.5319e-25
   0.000429038   1.6594e-25
   0.000430065   1.7952e-25
   0.000431079   1.9395e-25
   0.000432079   2.0926e-25
   0.000433066    2.255e-25
    0.00043404   2.4269e-25
      0.000435   2.6088e-25
   0.000435948   2.8008e-25
   0.000436882   3.0035e-25
   0.000437805    3.217e-25
   0.000438714   3.4418e-25
   0.000439611   3.6781e-25
   0.000440496   3.9264e-25
   0.000441803   4.3222e-25
    0.00044308   4.7455e-25
   0.000444333   5.1994e-25
   0.000445558   5.6826e-25
    0.00044676   6.1984e-25
   0.000447934   6.7451e-25
   0.000449087   7.3262e-25
   0.000450213   7.9396e-25
   0.000451318   8.5892e-25
   0.000452397   9.2721e-25
   0.000453457   9.9924e-25
   0.000454491   1.0747e-24
   0.000455506    1.154e-24
    0.00045617   1.2089e-24
   0.000457479   1.3244e-24
   0.000458752   1.4468e-24
   0.000459988   1.5758e-24
   0.000461188   1.7117e-24
   0.000462354   1.8542e-24
   0.000463487   2.0034e-24
   0.000464586   2.1591e-24
   0.000465654   2.3213e-24
   0.000466691   2.4899e-24
   0.000467697   2.6647e-24
   0.000468674   2.8454e-24
   0.000470083   3.1267e-24
   0.000471437   3.4219e-24
   0.000472725   3.7272e-24
   0.000473964   4.0449e-24
   0.000475141   4.3707e-24
   0.000476272   4.7072e-24
   0.000476996   4.9355e-24
   0.000478402    5.409e-24
   0.000479724   5.8935e-24
   0.000480967   6.3863e-24
   0.000482135   6.8849e-24
   0.000483233   7.3871e-24
   0.000484264   7.8905e-24
   0.000485688   8.6393e-24
   0.000486998   9.3876e-24
   0.000488177   1.0114e-23
   0.000489262   1.0828e-23
   0.000490591    1.177e-23
   0.000491758   1.2659e-23
   0.000493258   1.3898e-23
   0.000494096   1.4639e-23
   0.000495566    1.603e-23
   0.000497085     1.76e-23
   0.000498124   1.8756e-23
   0.000499374   2.0243e-23
   0.000500713   2.1959e-23
    0.00050213   2.3927e-23
   0.000503529   2.6032e-23
    0.00050491   2.8283e-23
   0.000506273   3.0684e-23
   0.000507619   3.3244e-23
   0.000508946   3.5968e-23
   0.000510257   3.8863e-23
    0.00051155   4.1936e-23
   0.000512827   4.5195e-23
   0.000514086   4.8645e-23
   0.000515329   5.2293e-23
   0.000516555   5.6147e-23
   0.000517765   6.0212e-23
   0.000518959   6.4496e-23
   0.000520137   6.9005e-23
   0.000521299   7.3746e-23
   0.000522446   7.8725e-23
   0.000524139   8.6664e-23
   0.000525794   9.5152e-23
   0.000527419   1.0425e-22
   0.000529007   1.1394e-22
   0.000530566   1.2428e-22
    0.00053209   1.3523e-22
   0.000533586   1.4688e-22
   0.000535047   1.5917e-22
   0.000536482   1.7218e-22
   0.000537884   1.8586e-22
    0.00053926   2.0028e-22
   0.000540603   2.1539e-22
   0.000541922   2.3126e-22
   0.000542785   2.4224e-22
   0.000544487   2.6536e-22
   0.000546142   2.8983e-22
   0.000547749   3.1564e-22
   0.000549311   3.4279e-22
   0.000550828   3.7127e-22
   0.000552302   4.0108e-22
   0.000553734   4.3219e-22
   0.000555124   4.6458e-22
   0.000556474   4.9823e-22
   0.000557785   5.3311e-22
   0.000559059   5.6918e-22
   0.000560894   6.2528e-22
    0.00056266   6.8413e-22
   0.000564339   7.4496e-22
   0.000565954   8.0825e-22
    0.00056749   8.7313e-22
   0.000568966   9.4012e-22
   0.000569911   9.8553e-22
   0.000571746   1.0797e-21
   0.000573472   1.1761e-21
   0.000575096    1.274e-21
   0.000576621    1.373e-21
   0.000578055   1.4728e-21
   0.000580036   1.6218e-21
   0.000581859   1.7715e-21
   0.000583501   1.9174e-21
   0.000585012   2.0617e-21
   0.000586865   2.2526e-21
   0.000588491   2.4338e-21
   0.000589917   2.6041e-21
   0.000591717   2.8349e-21
   0.000593227   3.0434e-21
   0.000594913   3.2934e-21
   0.000596725   3.5835e-21
    0.00059836   3.8661e-21
        0.0006   4.1704e-21
   0.000601447   4.4576e-21
   0.000602875   4.7593e-21
   0.000604978    5.239e-21
   0.000607045   5.7546e-21
   0.000609064   6.3046e-21
   0.000611049    6.893e-21
   0.000612988   7.5179e-21
   0.000614893   8.1835e-21
   0.000616754   8.8873e-21
   0.000618582   9.6339e-21
   0.000620368    1.042e-20
   0.000622122   1.1251e-20
   0.000623835   1.2123e-20
   0.000625517    1.304e-20
    0.00062716   1.3999e-20
   0.000628773   1.5006e-20
   0.000630885   1.6427e-20
   0.000632938   1.7929e-20
   0.000634933   1.9512e-20
   0.000636872   2.1176e-20
   0.000638756   2.2921e-20
   0.000640586   2.4745e-20
   0.000642364   2.6648e-20
   0.000644091   2.8628e-20
   0.000645769   3.0683e-20
   0.000647398   3.2811e-20
   0.000648981   3.5011e-20
   0.000651275   3.8448e-20
   0.000653458   4.2013e-20
   0.000655558   4.5734e-20
   0.000657555    4.956e-20
   0.000659476   5.3521e-20
   0.000661303   5.7564e-20
   0.000663059    6.172e-20
   0.000665309   6.7461e-20
   0.000667426   7.3317e-20
   0.000669417   7.9258e-20
   0.000671288   8.5255e-20
   0.000673048   9.1279e-20
   0.000675503   1.0036e-19
   0.000677716   1.0926e-19
   0.000679752   1.1811e-19
   0.000682173   1.2951e-19
   0.000684376   1.4077e-19
    0.00068631   1.5141e-19
   0.000688799   1.6623e-19
    0.00069019   1.7508e-19
   0.000692629   1.9171e-19
   0.000695154   2.1047e-19
   0.000696881   2.2428e-19
   0.000698959   2.4203e-19
   0.000701462   2.6516e-19
   0.000703615   2.8671e-19
    0.00070573   3.0947e-19
   0.000707796   3.3334e-19
   0.000709825   3.5846e-19
   0.000711807    3.847e-19
   0.000713753   4.1222e-19
   0.000716302   4.5107e-19
    0.00071878   4.9211e-19
   0.000721189   5.3535e-19
    0.00072353   5.8077e-19
   0.000725805   6.2837e-19
   0.000728016   6.7811e-19
   0.000730164   7.2996e-19
   0.000732252   7.8389e-19
   0.000734279   8.3985e-19
   0.000736249   8.9778e-19
   0.000739105   9.8848e-19
   0.000741825   1.0828e-18
   0.000744441   1.1814e-18
    0.00074693    1.283e-18
   0.000749325   1.3884e-18
   0.000751603   1.4962e-18
   0.000753793   1.6073e-18
   0.000756601   1.7609e-18
   0.000759243    1.918e-18
   0.000761728   2.0776e-18
   0.000764066   2.2391e-18
   0.000766264   2.4015e-18
     0.0007693   2.6443e-18
   0.000772097    2.888e-18
   0.000774617   3.1255e-18
   0.000776937   3.3602e-18
   0.000779783   3.6707e-18
   0.000782282   3.9653e-18
   0.000784475    4.242e-18
   0.000787242   4.6169e-18
   0.000789566   4.9555e-18
   0.000792162   5.3611e-18
   0.000794952   5.8317e-18
   0.000797472   6.2897e-18
        0.0008   6.7828e-18
    0.00080295    7.404e-18
   0.000805818   8.0587e-18
   0.000808607   8.7468e-18
   0.000811317    9.468e-18
   0.000813951   1.0222e-17
   0.000816511   1.1008e-17
   0.000818999   1.1826e-17
   0.000821417   1.2675e-17
   0.000823765   1.3554e-17
   0.000827154   1.4924e-17
   0.000830416   1.6363e-17
   0.000833521   1.7853e-17
   0.000836509   1.9406e-17
   0.000839353      2.1e-17
   0.000842087   2.2647e-17
   0.000844689   2.4327e-17
   0.000847191    2.605e-17
   0.000850399   2.8427e-17
   0.000853417   3.0848e-17
   0.000856257   3.3299e-17
   0.000858927    3.577e-17
   0.000861439   3.8248e-17
   0.000864944   4.1976e-17
   0.000868105   4.5626e-17
   0.000871014   4.9246e-17
   0.000874474   5.3898e-17
   0.000877625   5.8489e-17
   0.000880391   6.2818e-17
   0.000883954   6.8834e-17
   0.000885944   7.2424e-17
   0.000889437   7.9152e-17
   0.000893054   8.6729e-17
   0.000895529   9.2296e-17
   0.000898507   9.9439e-17
   0.000901483   1.0709e-16
   0.000904409   1.1514e-16
   0.000907253   1.2351e-16
   0.000910017   1.3217e-16
   0.000912703   1.4114e-16
   0.000916598   1.5515e-16
   0.000920309   1.6969e-16
   0.000923879   1.8487e-16
   0.000927278   2.0049e-16
   0.000930548   2.1667e-16
   0.000933661   2.3319e-16
   0.000936654   2.5017e-16
   0.000940493   2.7364e-16
   0.000944106   2.9759e-16
   0.000947506   3.2189e-16
   0.000950704   3.4643e-16
   0.000953713   3.7109e-16
   0.000957914   4.0825e-16
   0.000961702   4.4471e-16
   0.000965192   4.8094e-16
   0.000969341    5.276e-16
   0.000973122   5.7374e-16
   0.000976442   6.1731e-16
   0.000980719   6.7799e-16
   0.000983108   7.1426e-16
   0.000987304   7.8234e-16
    0.00099165   8.5917e-16
   0.000994624   9.1572e-16
   0.000998205   9.8839e-16
    0.00100135   1.0567e-15
    0.00100542   1.1514e-15
    0.00100947   1.2536e-15
    0.00101352   1.3641e-15
    0.00101756   1.4832e-15
     0.0010216   1.6117e-15
    0.00102562   1.7501e-15
    0.00102964   1.8993e-15
    0.00103365   2.0598e-15
    0.00103765   2.2325e-15
    0.00104164    2.418e-15
    0.00104563   2.6175e-15
     0.0010496   2.8315e-15
    0.00105357   3.0612e-15
    0.00105753   3.3075e-15
    0.00106149   3.5715e-15
    0.00106543   3.8541e-15
    0.00106937   4.1569e-15
    0.00107329   4.4806e-15
    0.00107721   4.8269e-15
    0.00108112   5.1967e-15
    0.00108502   5.5919e-15
    0.00108891   6.0135e-15
    0.00109279   6.4635e-15
    0.00109666   6.9431e-15
    0.00110053   7.4545e-15
    0.00110438   7.9988e-15
    0.00110823   8.5786e-15
    0.00111335   9.4111e-15
    0.00111846   1.0315e-14
    0.00112355   1.1294e-14
    0.00112862   1.2356e-14
    0.00113368   1.3505e-14
    0.00113872   1.4747e-14
    0.00114374    1.609e-14
    0.00114874   1.7539e-14
    0.00115373   1.9102e-14
     0.0011587   2.0786e-14
    0.00116365     2.26e-14
    0.00116859   2.4552e-14
     0.0011735    2.665e-14
     0.0011784   2.8903e-14
    0.00118328   3.1322e-14
    0.00118814   3.3916e-14
    0.00119299   3.6696e-14
    0.00119781   3.9672e-14
    0.00120262   4.2857e-14
    0.00120741   4.6263e-14
    0.00121218   4.9901e-14
    0.00121693   5.3785e-14
    0.00122166   5.7929e-14
    0.00122637   6.2346e-14
    0.00123107   6.7052e-14
    0.00123575   7.2062e-14
     0.0012404   7.7391e-14
    0.00124504   8.3057e-14
    0.00124966   8.9076e-14
    0.00125426   9.5466e-14
    0.00125884   1.0225e-13
     0.0012634   1.0943e-13
    0.00126794   1.1705e-13
    0.00127247   1.2512e-13
    0.00127697   1.3365e-13
    0.00128368   1.4737e-13
    0.00129036   1.6229e-13
    0.00129699   1.7845e-13
    0.00130358   1.9598e-13
    0.00131012   2.1492e-13
    0.00131662    2.354e-13
    0.00132307   2.5747e-13
    0.00132948   2.8129e-13
    0.00133584   3.0688e-13
    0.00134217   3.3443e-13
    0.00134844   3.6397e-13
    0.00135467   3.9569e-13
    0.00136086   4.2962e-13
      0.001367   4.6598e-13
     0.0013731   5.0478e-13
    0.00137915   5.4625e-13
    0.00138516   5.9042e-13
    0.00139113   6.3753e-13
    0.00139704    6.876e-13
    0.00140292    7.409e-13
    0.00140875   7.9742e-13
    0.00141454   8.5747e-13
    0.00142027   9.2102e-13
    0.00142598    9.884e-13
    0.00143353   1.0847e-12
    0.00144101   1.1883e-12
    0.00144841   1.2996e-12
    0.00145573    1.419e-12
    0.00146297    1.547e-12
    0.00147014   1.6838e-12
    0.00147723   1.8299e-12
    0.00148424   1.9857e-12
    0.00149117   2.1515e-12
    0.00149803   2.3279e-12
    0.00150481   2.5152e-12
    0.00151151   2.7137e-12
    0.00151814   2.9239e-12
    0.00152469   3.1462e-12
    0.00153117    3.381e-12
    0.00153757   3.6287e-12
     0.0015439   3.8896e-12
    0.00155016   4.1641e-12
    0.00155634   4.4526e-12
    0.00156547   4.9118e-12
    0.00157446   5.4057e-12
    0.00158327   5.9328e-12
    0.00159194   6.4971e-12
    0.00160043   7.0965e-12
    0.00160879   7.7351e-12
    0.00161698   8.4105e-12
    0.00162503    9.127e-12
    0.00163292   9.8815e-12
    0.00164068   1.0679e-11
    0.00164827   1.1515e-11
    0.00165574   1.2395e-11
    0.00166305   1.3314e-11
    0.00167023   1.4278e-11
    0.00167967   1.5639e-11
    0.00168885   1.7077e-11
     0.0016978   1.8591e-11
    0.00170651    2.018e-11
      0.001715   2.1846e-11
    0.00172326   2.3585e-11
     0.0017313   2.5397e-11
    0.00173912    2.728e-11
    0.00174673   2.9233e-11
    0.00175414   3.1254e-11
     0.0017649   3.4414e-11
    0.00177517   3.7695e-11
    0.00178507   4.1123e-11
    0.00179451   4.4651e-11
     0.0018036   4.8307e-11
    0.00181227   5.2039e-11
    0.00182062   5.5878e-11
    0.00183134   6.1183e-11
    0.00184145   6.6596e-11
    0.00185098   7.2088e-11
    0.00185996   7.7633e-11
    0.00186842   8.3203e-11
    0.00188025   9.1597e-11
    0.00189094   9.9827e-11
     0.0019008     1.08e-10
    0.00191254   1.1853e-10
    0.00192326   1.2892e-10
    0.00193269   1.3874e-10
    0.00194486   1.5239e-10
    0.00195167   1.6055e-10
    0.00196364   1.7584e-10
    0.00197606   1.9308e-10
    0.00198458   2.0576e-10
    0.00199485   2.2203e-10
    0.00200635   2.4163e-10
      0.002019   2.6499e-10
    0.00203153   2.9009e-10
    0.00204394   3.1703e-10
    0.00205623    3.459e-10
     0.0020684   3.7677e-10
    0.00208046   4.0975e-10
    0.00209239   4.4492e-10
     0.0021042   4.8237e-10
     0.0021159   5.2218e-10
    0.00212747   5.6445e-10
    0.00213892   6.0927e-10
    0.00215026   6.5671e-10
    0.00216148   7.0688e-10
    0.00217258   7.5986e-10
    0.00218356   8.1572e-10
    0.00219443   8.7456e-10
    0.00220517   9.3645e-10
    0.00221581   1.00148e-9
    0.00223155   1.10521e-9
      0.002247   1.21613e-9
    0.00226224   1.33508e-9
    0.00227717   1.46164e-9
     0.0022919    1.5967e-9
    0.00230633   1.73974e-9
    0.00232055   1.89169e-9
    0.00233448   2.05191e-9
    0.00234821   2.22138e-9
    0.00236166   2.39934e-9
    0.00237491   2.58681e-9
    0.00238788    2.7829e-9
    0.00240065   2.98869e-9
    0.00241743   3.27943e-9
     0.0024338   3.58685e-9
    0.00244976    3.9109e-9
    0.00246532   4.25149e-9
    0.00248049   4.60844e-9
    0.00249527   4.98154e-9
    0.00250968   5.37048e-9
    0.00252371   5.77492e-9
    0.00253738   6.19446e-9
     0.0025507   6.62865e-9
    0.00257007   7.30811e-9
    0.00258857   8.01386e-9
    0.00260644   8.75133e-9
     0.0026235   9.51054e-9
    0.00263995   1.02972e-8
    0.00265566   1.11006e-8
     0.0026708   1.19268e-8
    0.00269027   1.30686e-8
    0.00270865   1.42335e-8
      0.002726   1.54153e-8
    0.00274237    1.6608e-8
     0.0027578    1.7806e-8
    0.00277942   1.96108e-8
    0.00279897   2.13794e-8
    0.00281703   2.31356e-8
    0.00283858   2.53946e-8
    0.00285827   2.76252e-8
    0.00287562   2.97294e-8
    0.00289803   3.26549e-8
    0.00291058   3.44009e-8
    0.00293268   3.76732e-8
    0.00295565    4.1358e-8
    0.00297141   4.40649e-8
    0.00299044   4.75367e-8
    0.00301352   5.20681e-8
    0.00303348   5.62894e-8
    0.00305315    6.0738e-8
    0.00307244   6.53925e-8
    0.00309145   7.02785e-8
    0.00311644   7.71833e-8
    0.00314085   8.44856e-8
    0.00316467   9.21844e-8
    0.00318792   1.00277e-7
    0.00321061   1.08758e-7
    0.00323274   1.17623e-7
    0.00325433   1.26864e-7
    0.00327537   1.36473e-7
     0.0032959   1.46439e-7
     0.0033159   1.56751e-7
    0.00334502   1.72886e-7
    0.00337289   1.89638e-7
    0.00339981   2.07138e-7
    0.00342555   2.25145e-7
     0.0034504   2.43796e-7
    0.00347414   2.62835e-7
    0.00349704   2.82405e-7
    0.00352654   3.09433e-7
    0.00355441   3.36989e-7
    0.00358075   3.64925e-7
    0.00360561   3.93101e-7
    0.00362908   4.21381e-7
    0.00366198   4.63947e-7
    0.00369178    5.0562e-7
    0.00371934   5.46959e-7
    0.00375332    6.0187e-7
     0.0037833   6.54165e-7
    0.00380973   7.03428e-7
    0.00384324   7.70391e-7
    0.00387151   8.31033e-7
    0.00390324   9.03878e-7
    0.00393753   9.88613e-7
    0.00396864   1.07125e-6
         0.004    1.1604e-6
    0.00402799   1.24534e-6
    0.00406858   1.37785e-6
    0.00410788    1.5173e-6
     0.0041455   1.66179e-6
    0.00418188   1.81242e-6
    0.00421669   1.96712e-6
    0.00425032   2.12705e-6
    0.00427195   2.23558e-6
    0.00431418    2.4609e-6
    0.00435414   2.69145e-6
    0.00439194   2.92596e-6
    0.00442768    3.1632e-6
    0.00446145   3.40197e-6
    0.00450837   3.75865e-6
    0.00455185   4.11665e-6
    0.00459126   4.46526e-6
    0.00462772   4.80942e-6
    0.00467269   5.26419e-6
     0.0047124     5.695e-6
    0.00476386   6.29652e-6
    0.00479276   6.65685e-6
    0.00484375   7.33446e-6
     0.0048969   8.10074e-6
    0.00493348   8.66563e-6
    0.00497773   9.39229e-6
    0.00502857   1.02897e-5
    0.00508351   1.13387e-5
    0.00513645   1.24315e-5
    0.00518658    1.3545e-5
    0.00523402   1.46731e-5
    0.00527889     1.581e-5
     0.0053213   1.69504e-5
    0.00538088   1.86652e-5
    0.00543494   2.03421e-5
    0.00548503   2.20037e-5
     0.0055469   2.42079e-5
    0.00560161   2.63041e-5
    0.00564993   2.82761e-5
    0.00571129   3.09525e-5
    0.00576316   3.33724e-5
    0.00582148   3.62743e-5
    0.00588462   3.96433e-5
    0.00594203   4.29226e-5
         0.006    4.6453e-5
    0.00605809   5.02302e-5
    0.00611305   5.40292e-5
    0.00618955   5.96987e-5
    0.00626059   6.53826e-5
    0.00632508   7.09114e-5
    0.00638483   7.63633e-5
    0.00645867   8.35584e-5
    0.00652398    9.0365e-5
    0.00660876   9.98537e-5
    0.00665644  0.000105529
    0.00674072  0.000116186
    0.00682874  0.000128213
    0.00688942  0.000137063
    0.00696294  0.000148427
    0.00702927  0.000159317
    0.00711411  0.000174176
    0.00719117  0.000188599
     0.0072626  0.000202795
    0.00735093  0.000221491
    0.00742909  0.000239141
    0.00753062   0.00026369
     0.0076381  0.000291778
    0.00772701   0.00031673
    0.00782342   0.00034563
    0.00791122  0.000373691
     0.0080295  0.000414276
    0.00811492  0.000445704
    0.00822061  0.000487102
    0.00831422  0.000526183
    0.00843591  0.000580541
    0.00856486  0.000642733
    0.00867163  0.000697977
    0.00878751   0.00076195
    0.00889312  0.000824054
         0.009   0.00089074
    0.00911931  0.000970152
    0.00927164   0.00107918
    0.00940108   0.00117887
    0.00954736   0.00129968
     0.0097006   0.00143594
    0.00980648   0.00153614
    0.00993507   0.00166472
     0.0100597   0.00179705
     0.0102259   0.00198564
     0.0104023   0.00220145
     0.0105486   0.00239317
     0.0107076   0.00261517
     0.0108528   0.00283066
         0.011     0.003062
     0.0111733   0.00335274
     0.0113205    0.0036149
     0.0114867   0.00392837
     0.0116674   0.00429108
     0.0118881   0.00476572
     0.0120579   0.00515644
     0.0122261   0.00556673
     0.0124349   0.00610789
     0.0126206   0.00661936
     0.0128629   0.00733144
     0.0131208   0.00814677
     0.0133353   0.00887128
      0.013569   0.00971036
     0.0137828    0.0105248
         0.014     0.011399
     0.0142356    0.0124105
     0.0145377    0.0137947
     0.0147954    0.0150559
     0.0150878    0.0165785
     0.0153108    0.0178076
     0.0156516    0.0198007
         0.016     0.021986
     0.0163422    0.0243034
     0.0166343    0.0264037
     0.0169657    0.0289269
     0.0173281    0.0318598
     0.0176608    0.0347161
         0.018     0.037791
       0.01845    0.0421749
     0.0188259    0.0460733
     0.0192371    0.0505896
     0.0197424    0.0565051
          0.02     0.059678
     0.0204823    0.0659741
     0.0208516    0.0710597
     0.0214181    0.0793108
         0.022     0.088359
      0.022668    0.0995979
      0.023135     0.107932
     0.0237081     0.118698
     0.0242413     0.129308
     0.0248553     0.142261
     0.0256127     0.159214
      0.026242     0.174191
     0.0268568     0.189671
     0.0276136     0.209727
     0.0282425     0.227316
     0.0292338      0.25683
          0.03      0.28096
         0.035      0.47073
          0.04      0.71636
         0.045       1.0173
          0.05       1.3702
         0.055       1.7686
          0.06       2.2021
          0.07       3.1134
         0.075       3.5535
          0.08       3.9571
         0.085       4.3068
          0.09       4.5902
         0.095       4.8005
           0.1        4.937
         0.102       4.9718
         0.104       4.9959
         0.108       5.0142
         0.112       4.9969
         0.114       4.9766
          0.12       4.8769
         0.125       4.7592
          0.13       4.6194
          0.14       4.3027
          0.15       3.9704
          0.16       3.6475
          0.17       3.3465
          0.18       3.0723
          0.19       2.8256
           0.2       2.6051
          0.22       2.2332
          0.24       1.9369
          0.26       1.6985
          0.28       1.5046
           0.3       1.3448
          0.32       1.2116
          0.34       1.0994
          0.36       1.0039
          0.38      0.92182
           0.4      0.85074
          0.42       0.7887
          0.44       0.7342
          0.46        0.686
          0.48      0.64315
           0.5      0.60485
          0.55      0.52504
           0.6      0.46249
          0.65       0.4124
           0.7      0.37157
          0.75      0.33778
           0.8      0.30944
          0.85      0.28541
           0.9      0.26483
          0.95      0.24705
             1      0.23158
           1.1      0.20607
           1.2      0.18603
           1.3      0.16999
           1.4      0.15695
           1.5       0.1462
           1.6      0.13725
           1.7      0.12971
           1.8      0.12333
           1.9      0.11788
             2       0.1132
           2.1      0.10916
           2.2      0.10567
           2.3      0.10263
           2.4     0.099995
           2.5     0.097697
           2.6     0.095695
           2.7     0.093952
           2.8     0.092438
             3     0.089992
           3.2     0.088184
           3.4     0.086877
           3.6     0.085975
           3.8     0.085262
           4.8     0.081523
           5.2     0.079509
           5.8     0.075695
           6.6     0.070442
             7     0.067979
             8     0.061069
           8.5     0.057897
             9      0.05539
           9.5      0.05325
         10.25     0.050531
          11.4     0.046823
            12      0.04508
            13     0.042479
         13.36     0.041603
            14     0.040323
          14.5     0.039363
          15.5     0.037235
            16     0.036235
          16.5     0.035332
            17     0.034591
            18     0.033455
            21     0.030484
            23     0.028484
            25     0.026366
          26.5     0.024876
            28     0.023498
         29.17      0.02251
            32     0.020367
            36     0.017537
            38     0.016182
            40     0.014962
//
#-------------------------------------------------------------------------------
