date,signal,confidence,regime,regime_name,price
2020-01-02,1,0.7878670205768141,1,sideways,208.84896850585938
2020-01-03,1,0.8318857526670717,1,sideways,206.9359130859375
2020-01-06,1,0.9074690854955845,1,sideways,208.26927185058594
2020-01-07,1,0.9335528621552097,1,sideways,208.240234375
2020-01-08,1,0.9587635365920898,1,sideways,209.8054962158203
2020-01-09,1,0.9371620289323649,1,sideways,211.58323669433594
2020-01-10,1,0.9622324674366578,1,sideways,211.04217529296875
2020-01-13,1,0.9717421251589865,1,sideways,213.47694396972656
2020-01-14,1,0.9752921225060586,1,sideways,212.6363525390625
2020-01-15,1,0.9696802481317733,1,sideways,212.72335815429688
2020-01-16,1,0.9733186469239773,1,sideways,214.761962890625
2020-01-17,1,0.9742419748148061,1,sideways,215.8247528076172
2020-01-21,1,0.9733778210522945,1,sideways,215.72811889648438
2020-01-22,1,0.9766421967540239,1,sideways,216.29815673828125
2020-01-23,1,0.9684900340649684,1,sideways,216.99383544921875
2020-01-24,1,0.9703974064261521,1,sideways,215.16775512695312
2020-01-27,-1,0.9995430127412779,0,bearish,210.72335815429688
2020-01-28,1,0.7338778669934765,2,bullish,213.9600372314453
2020-01-29,1,0.70020328260633,2,bullish,214.307861328125
2020-01-30,1,0.41501129247832014,1,sideways,215.0711669921875
2020-01-31,1,0.6014851142036021,1,sideways,211.6605682373047
2020-02-03,1,0.7940735090783068,1,sideways,214.85858154296875
2020-02-04,1,0.8950434249919669,2,bullish,219.7764129638672
2020-02-05,1,0.8418170460321626,2,bullish,220.50106811523438
2020-02-06,1,0.4148593833794891,2,bullish,222.40440368652344
2020-02-07,1,0.6582157883487868,1,sideways,221.44786071777344
2020-02-10,1,0.8223909976454336,1,sideways,224.1241912841797
2020-02-11,1,0.7689697536026547,1,sideways,224.1629180908203
2020-02-12,1,0.874452381386827,1,sideways,226.34645080566406
2020-02-13,1,0.9320048586844851,1,sideways,226.05657958984375
2020-02-14,1,0.9599433529769407,1,sideways,226.7039031982422
2020-02-18,1,0.9646486464830345,1,sideways,226.79086303710938
2020-02-19,1,0.9504802430806534,1,sideways,228.96478271484375
2020-02-20,1,0.8922538651871048,1,sideways,226.83917236328125
2020-02-21,-1,0.7254348059197063,0,bearish,222.48171997070312
2020-02-24,-1,0.9999999568560733,0,bearish,213.9020538330078
2020-02-25,-1,0.986139499432245,0,bearish,208.08567810058594
2020-02-26,-1,0.9788236303764095,0,bearish,209.1581573486328
2020-02-27,-1,0.9999974921865555,0,bearish,198.6847686767578
2020-02-28,-1,0.9999973019350836,0,bearish,198.83938598632812
2020-03-02,1,0.9555210942916542,2,bullish,209.10015869140625
2020-03-03,1,0.7315063040629309,2,bullish,202.39488220214844
2020-03-04,1,0.6657986548307571,2,bullish,210.8392333984375
2020-03-05,-1,0.8678495632266463,0,bearish,204.43353271484375
2020-03-06,-1,0.9999853615946035,0,bearish,200.9842529296875
